id,timestamp,vehicle_id,decision,traffic_density,network_quality,battery,speed,task_type,explanation
180,2026-06-24 14:13:20,vehicle_28,VEHICLE,LOW,MODERATE,88.62,21.67,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
181,2026-06-24 14:13:21,vehicle_6,EDGE,HIGH,MODERATE,92.45,7.35,obstacle_detection,High traffic density increases local congestion risk. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
182,2026-06-24 14:13:21,vehicle_25,EDGE,LOW,MODERATE,41.1,11.38,obstacle_detection,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
183,2026-06-24 14:13:21,vehicle_20,VEHICLE,MEDIUM,MODERATE,52.63,5.51,obstacle_detection,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
184,2026-06-24 14:13:21,vehicle_21,VEHICLE,LOW,MODERATE,34.95,11.03,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally."
185,2026-06-24 14:13:22,vehicle_16,VEHICLE,HIGH,MODERATE,84.11,16.88,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
186,2026-06-24 14:13:22,vehicle_14,VEHICLE,MEDIUM,MODERATE,38.31,18.71,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally."
187,2026-06-24 14:13:22,vehicle_29,CLOUD,HIGH,MODERATE,86.01,10.08,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
188,2026-06-24 14:13:23,vehicle_5,VEHICLE,HIGH,MODERATE,54.96,20.42,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
189,2026-06-24 14:13:23,vehicle_14,VEHICLE,HIGH,MODERATE,38.81,17.83,obstacle_detection,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally."
190,2026-06-24 14:13:23,vehicle_5,EDGE,HIGH,MODERATE,77.91,5.94,obstacle_detection,High traffic density increases local congestion risk. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
191,2026-06-24 14:13:24,vehicle_14,VEHICLE,LOW,MODERATE,68.56,12.71,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
192,2026-06-24 14:13:24,vehicle_1,CLOUD,HIGH,MODERATE,87.51,20.07,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
193,2026-06-24 14:13:24,vehicle_21,EDGE,HIGH,MODERATE,85.72,6.62,obstacle_detection,High traffic density increases local congestion risk. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
194,2026-06-24 14:13:25,vehicle_30,VEHICLE,LOW,MODERATE,81.05,10.52,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
195,2026-06-24 14:13:25,vehicle_24,CLOUD,HIGH,MODERATE,21.12,5.8,obstacle_detection,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation."
196,2026-06-24 14:13:25,vehicle_6,CLOUD,MEDIUM,MODERATE,73.52,19.7,obstacle_detection,Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
197,2026-06-24 14:13:26,vehicle_11,CLOUD,HIGH,MODERATE,22.39,20.36,obstacle_detection,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation."
198,2026-06-24 14:13:26,vehicle_9,EDGE,LOW,MODERATE,84.7,20.81,obstacle_detection,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
199,2026-06-24 14:13:26,vehicle_8,CLOUD,MEDIUM,MODERATE,22.14,20.17,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation."
200,2026-06-24 14:13:27,vehicle_1,VEHICLE,LOW,MODERATE,78.35,7.28,obstacle_detection,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
201,2026-06-24 14:13:27,vehicle_16,VEHICLE,MEDIUM,MODERATE,33.83,9.69,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally."
202,2026-06-24 14:13:27,vehicle_28,VEHICLE,LOW,MODERATE,26.34,18.05,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally."
203,2026-06-24 14:13:28,vehicle_12,CLOUD,MEDIUM,MODERATE,23.23,20.9,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation."
204,2026-06-24 14:13:28,vehicle_29,VEHICLE,LOW,MODERATE,76.69,19.44,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
205,2026-06-24 14:13:28,vehicle_25,VEHICLE,LOW,MODERATE,32.61,10.76,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally."
206,2026-06-24 14:13:29,vehicle_30,EDGE,HIGH,MODERATE,52.37,13.05,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
207,2026-06-24 14:13:29,vehicle_3,CLOUD,HIGH,MODERATE,25.72,20.69,obstacle_detection,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation."
208,2026-06-24 14:13:29,vehicle_27,VEHICLE,LOW,MODERATE,47.05,12.93,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
209,2026-06-24 14:13:30,vehicle_30,VEHICLE,MEDIUM,MODERATE,78.15,11.67,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
210,2026-06-24 14:13:30,vehicle_28,EDGE,HIGH,MODERATE,53.1,6.82,obstacle_detection,High traffic density increases local congestion risk. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
211,2026-06-24 14:13:30,vehicle_29,CLOUD,HIGH,MODERATE,22.74,12.98,obstacle_detection,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation."
212,2026-06-24 14:13:30,vehicle_3,EDGE,HIGH,MODERATE,23.9,9.74,obstacle_detection,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
213,2026-06-24 14:13:31,vehicle_27,VEHICLE,LOW,MODERATE,85.61,11.36,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
214,2026-06-24 14:13:31,vehicle_2,VEHICLE,HIGH,MODERATE,33.68,20.92,obstacle_detection,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally."
215,2026-06-24 14:13:31,vehicle_9,VEHICLE,HIGH,MODERATE,99.48,12.19,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
216,2026-06-24 14:13:32,vehicle_9,EDGE,HIGH,MODERATE,97.37,10.53,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
217,2026-06-24 14:13:32,vehicle_26,VEHICLE,HIGH,MODERATE,29.83,11.56,obstacle_detection,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally."
218,2026-06-24 14:13:32,vehicle_28,VEHICLE,LOW,MODERATE,36.8,14.31,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally."
219,2026-06-24 14:13:33,vehicle_14,CLOUD,LOW,MODERATE,80.31,21.86,obstacle_detection,Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
220,2026-06-24 14:13:33,vehicle_13,VEHICLE,MEDIUM,MODERATE,30.63,12.4,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally."
221,2026-06-24 14:13:33,vehicle_13,VEHICLE,LOW,MODERATE,37.24,11.92,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally."
222,2026-06-24 14:13:34,vehicle_26,VEHICLE,MEDIUM,MODERATE,87.17,11.11,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
223,2026-06-24 14:13:34,vehicle_20,VEHICLE,LOW,MODERATE,53.43,14.12,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
224,2026-06-24 14:13:34,vehicle_23,VEHICLE,LOW,MODERATE,71.64,21.13,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
225,2026-06-24 14:13:35,vehicle_11,EDGE,MEDIUM,MODERATE,70.64,18.43,obstacle_detection,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
226,2026-06-24 14:13:35,vehicle_29,EDGE,HIGH,MODERATE,23.71,15.42,obstacle_detection,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
227,2026-06-24 14:13:35,vehicle_25,VEHICLE,LOW,MODERATE,73.91,18.94,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
228,2026-06-24 14:13:36,vehicle_6,VEHICLE,LOW,MODERATE,99.2,8.71,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
229,2026-06-24 14:13:36,vehicle_20,CLOUD,HIGH,MODERATE,34.6,21.74,obstacle_detection,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation."
230,2026-06-24 14:13:36,vehicle_5,CLOUD,MEDIUM,MODERATE,24.42,16.25,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation."
231,2026-06-24 14:13:36,vehicle_17,CLOUD,HIGH,MODERATE,85.45,18.92,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
232,2026-06-24 14:13:37,vehicle_22,VEHICLE,LOW,MODERATE,38.26,10.09,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally."
233,2026-06-24 14:13:37,vehicle_23,VEHICLE,MEDIUM,MODERATE,81.3,7.79,obstacle_detection,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
234,2026-06-24 14:13:37,vehicle_21,VEHICLE,LOW,MODERATE,65.41,15.56,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
235,2026-06-24 14:13:38,vehicle_27,CLOUD,HIGH,MODERATE,70.25,17.96,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
236,2026-06-24 14:13:38,vehicle_18,VEHICLE,HIGH,MODERATE,31.09,18.98,obstacle_detection,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally."
237,2026-06-24 14:13:38,vehicle_3,EDGE,HIGH,MODERATE,94.5,21.68,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
238,2026-06-24 14:13:39,vehicle_2,VEHICLE,HIGH,MODERATE,74.11,19.32,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
239,2026-06-24 14:13:39,vehicle_27,VEHICLE,LOW,MODERATE,51.37,20.5,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
240,2026-06-24 14:13:39,vehicle_26,VEHICLE,HIGH,MODERATE,43.22,21.33,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
241,2026-06-24 14:13:39,vehicle_25,CLOUD,HIGH,MODERATE,27.01,19.03,obstacle_detection,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation."
242,2026-06-24 14:13:40,vehicle_1,CLOUD,MEDIUM,MODERATE,68.6,12.92,obstacle_detection,Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
243,2026-06-24 14:13:40,vehicle_11,VEHICLE,LOW,MODERATE,69.69,11.83,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
244,2026-06-24 14:13:40,vehicle_12,VEHICLE,LOW,MODERATE,49.64,13.29,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
245,2026-06-24 14:13:41,vehicle_10,VEHICLE,HIGH,MODERATE,70.85,19.06,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
246,2026-06-24 14:13:41,vehicle_30,EDGE,HIGH,MODERATE,41.79,18.74,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
247,2026-06-24 14:13:41,vehicle_28,EDGE,LOW,MODERATE,94.87,5.65,obstacle_detection,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
248,2026-06-24 14:13:42,vehicle_2,CLOUD,MEDIUM,MODERATE,25.95,15.97,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation."
249,2026-06-24 14:13:42,vehicle_5,EDGE,MEDIUM,MODERATE,73.95,18.21,obstacle_detection,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
250,2026-06-24 14:13:42,vehicle_9,VEHICLE,MEDIUM,MODERATE,44.74,6.37,obstacle_detection,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
251,2026-06-24 14:13:43,vehicle_23,EDGE,HIGH,MODERATE,52.58,7.35,obstacle_detection,High traffic density increases local congestion risk. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
252,2026-06-24 14:13:43,vehicle_27,EDGE,HIGH,MODERATE,86.16,10.22,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
253,2026-06-24 14:13:44,vehicle_24,VEHICLE,HIGH,MODERATE,44.48,8.74,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
254,2026-06-24 14:13:44,vehicle_29,VEHICLE,MEDIUM,MODERATE,96.4,10.67,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
255,2026-06-24 14:13:44,vehicle_14,VEHICLE,LOW,MODERATE,69.37,16.28,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
256,2026-06-24 14:13:45,vehicle_14,VEHICLE,MEDIUM,MODERATE,81.83,21.06,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
257,2026-06-24 14:13:45,vehicle_15,CLOUD,LOW,MODERATE,70.73,6.69,obstacle_detection,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
258,2026-06-24 14:13:45,vehicle_22,VEHICLE,HIGH,MODERATE,79.81,19.3,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
259,2026-06-24 14:13:45,vehicle_7,EDGE,MEDIUM,MODERATE,75.77,12.71,obstacle_detection,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
260,2026-06-24 14:13:46,vehicle_17,VEHICLE,MEDIUM,MODERATE,42.33,7.18,obstacle_detection,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
261,2026-06-24 14:13:46,vehicle_3,VEHICLE,LOW,MODERATE,52.04,14.22,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
262,2026-06-24 14:13:46,vehicle_17,CLOUD,HIGH,MODERATE,61.64,18.81,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
263,2026-06-24 14:13:47,vehicle_17,VEHICLE,MEDIUM,MODERATE,54.87,18.44,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
264,2026-06-24 14:13:47,vehicle_23,EDGE,LOW,MODERATE,22.7,5.8,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
265,2026-06-24 14:13:47,vehicle_11,VEHICLE,HIGH,MODERATE,47.56,16.65,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
266,2026-06-24 14:13:48,vehicle_6,VEHICLE,LOW,MODERATE,63.95,12.87,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
267,2026-06-24 14:13:48,vehicle_20,VEHICLE,HIGH,MODERATE,88.43,7.55,obstacle_detection,High traffic density increases local congestion risk. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
268,2026-06-24 14:13:48,vehicle_21,VEHICLE,MEDIUM,MODERATE,71.93,5.85,obstacle_detection,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
269,2026-06-24 14:13:49,vehicle_23,EDGE,MEDIUM,MODERATE,81.43,14.33,obstacle_detection,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
270,2026-06-24 14:13:49,vehicle_20,VEHICLE,MEDIUM,MODERATE,37.83,11.88,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally."
271,2026-06-24 14:13:49,vehicle_24,EDGE,HIGH,MODERATE,23.98,12.43,obstacle_detection,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
272,2026-06-24 14:13:49,vehicle_17,VEHICLE,MEDIUM,MODERATE,25.42,18.06,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally."
273,2026-06-24 14:13:50,vehicle_6,CLOUD,HIGH,MODERATE,94.63,15.93,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
274,2026-06-24 14:13:50,vehicle_3,VEHICLE,LOW,MODERATE,97.1,16.24,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
275,2026-06-24 14:13:50,vehicle_6,VEHICLE,LOW,MODERATE,79.54,6.97,obstacle_detection,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
276,2026-06-24 14:13:51,vehicle_24,VEHICLE,MEDIUM,MODERATE,86.97,8.71,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
277,2026-06-24 14:13:51,vehicle_3,VEHICLE,HIGH,MODERATE,83.2,9.37,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
278,2026-06-24 14:13:51,vehicle_10,EDGE,HIGH,MODERATE,95.36,21.19,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
279,2026-06-24 14:13:52,vehicle_22,EDGE,MEDIUM,MODERATE,41.32,21.1,obstacle_detection,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
280,2026-06-24 14:13:52,vehicle_9,VEHICLE,MEDIUM,MODERATE,57.38,7.81,obstacle_detection,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
281,2026-06-24 14:13:52,vehicle_19,VEHICLE,LOW,MODERATE,31.44,8.11,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally."
282,2026-06-24 14:13:52,vehicle_5,VEHICLE,LOW,MODERATE,22.51,16.39,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally."
283,2026-06-24 14:13:53,vehicle_17,CLOUD,MEDIUM,MODERATE,90.08,14.91,obstacle_detection,Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
284,2026-06-24 14:13:53,vehicle_21,EDGE,MEDIUM,MODERATE,74.25,16.23,obstacle_detection,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
285,2026-06-24 14:13:53,vehicle_6,VEHICLE,MEDIUM,MODERATE,32.06,13.72,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally."
286,2026-06-24 14:13:54,vehicle_3,VEHICLE,MEDIUM,MODERATE,47.09,8.31,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
287,2026-06-24 14:13:54,vehicle_12,EDGE,LOW,MODERATE,31.33,5.1,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
288,2026-06-24 14:13:54,vehicle_21,CLOUD,MEDIUM,MODERATE,38.4,14.33,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation."
289,2026-06-24 14:13:55,vehicle_17,CLOUD,MEDIUM,MODERATE,48.26,14.57,obstacle_detection,Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
290,2026-06-24 14:13:55,vehicle_7,EDGE,MEDIUM,MODERATE,29.17,21.94,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
291,2026-06-24 14:13:55,vehicle_10,VEHICLE,HIGH,MODERATE,83.75,17.22,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
292,2026-06-24 14:13:56,vehicle_24,VEHICLE,MEDIUM,MODERATE,34.06,18.67,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally."
293,2026-06-24 14:13:56,vehicle_27,EDGE,HIGH,MODERATE,73.37,16.02,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
294,2026-06-24 14:13:56,vehicle_18,VEHICLE,LOW,MODERATE,90.81,11.67,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
295,2026-06-24 14:13:56,vehicle_9,EDGE,HIGH,MODERATE,80.11,17.79,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
296,2026-06-24 14:13:57,vehicle_7,VEHICLE,MEDIUM,MODERATE,71.21,17.12,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
297,2026-06-24 14:13:57,vehicle_22,CLOUD,MEDIUM,MODERATE,74.58,14.26,obstacle_detection,Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
298,2026-06-24 14:13:57,vehicle_15,VEHICLE,MEDIUM,MODERATE,80.82,8.7,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
299,2026-06-24 14:13:58,vehicle_3,VEHICLE,MEDIUM,MODERATE,64.44,16.16,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
300,2026-06-24 14:13:58,vehicle_11,VEHICLE,LOW,MODERATE,58.11,17.05,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
301,2026-06-24 14:13:58,vehicle_30,EDGE,HIGH,MODERATE,42.93,16.99,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
302,2026-06-24 14:13:59,vehicle_20,EDGE,HIGH,MODERATE,92.45,15.47,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
303,2026-06-24 14:13:59,vehicle_1,EDGE,LOW,MODERATE,38.68,18.35,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
304,2026-06-24 14:13:59,vehicle_30,VEHICLE,LOW,MODERATE,41.18,15.8,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
